Transaction_ID,Payment_Method,Customer_ID,_Item_Identifier,_Outlet_Identifier,Transaction_Date,Units_Sold,Unit_Price,Unit_Margin
OD-4-8902,Debit Card,457,FDF50,OUT018,20-11-2022,1,53.33961269,13.04330534
OD-2-53886,Debit Card,438,NCN53,OUT013,29-04-2022,2,44.12001739,25.62046971
OD-4-18898,Cash,134,FDJ10,OUT018,21-05-2023,5,100.8737031,82.32046176
OD-2-15306,Debit Card,125,DRK37,OUT013,26-02-2023,5,31.2000117,24.09326456
OD-4-73608,Cash,465,NCU30,OUT018,02-12-2022,5,288.2553715,132.4007969
OD-1-54902,Credit Card,470,FDP03,OUT010,24-11-2022,5,6.860398537,0.090715262
OD-4-33956,Cash,286,FDX49,OUT018,12-06-2023,2,31.27872377,19.83791151
OD-1-74333,Cash,126,FDB05,OUT010,05-02-2023,5,28.03477811,7.902556319
OD-5-1019,Credit Card,187,FDW02,OUT019,23-10-2023,3,181.9553208,16.84701005
OD-1-29476,Credit Card,385,DRE12,OUT010,11-08-2022,1,43.82929381,13.65496302
OD-1-45767,Debit Card,266,FDX49,OUT010,28-01-2023,4,65.21470636,38.40674929
OD-1-2078,Cash,140,FDF50,OUT010,29-07-2023,4,26.88336657,19.96611985
OD-4-16217,Debit Card,478,NCK06,OUT018,06-01-2024,1,60.79252454,17.57901143
OD-5-3983,Cash,152,FDT48,OUT019,15-09-2022,2,451.8740318,322.0589905
OD-4-65471,Cash,160,FDT48,OUT018,16-08-2022,5,370.5782602,362.8363228
OD-4-18337,Cash,331,FDX49,OUT018,08-03-2023,5,31.27872377,10.18464477
OD-5-66740,Credit Card,306,FDW25,OUT019,08-07-2022,2,327.5622326,49.75111682
OD-1-69163,Debit Card,490,FDS45,OUT010,03-07-2022,4,149.6696002,67.12741576
OD-1-15617,Debit Card,288,DRE12,OUT010,02-06-2023,4,43.82929381,19.11379306
OD-5-61381,Cash,385,NCN53,OUT019,20-05-2022,1,47.3451192,9.518906616
OD-1-50249,Credit Card,231,FDS23,OUT010,15-05-2022,3,313.6433547,247.4857014
OD-2-36060,Cash,154,FDJ10,OUT013,25-03-2022,5,26.21847015,19.36235742
OD-4-28565,Debit Card,162,NCK06,OUT018,01-01-2024,2,60.79252454,10.51117791
OD-1-7161,Cash,454,FDX35,OUT010,23-04-2022,3,39.20682726,8.352124902
OD-4-10274,Cash,387,FDB05,OUT018,30-12-2023,1,78.25460112,35.67683598
OD-1-44869,Cash,191,FDY24,OUT010,25-01-2023,4,271.9198837,134.1938448
OD-5-9338,Credit Card,251,FDW02,OUT019,09-11-2023,1,181.9553208,176.1633472
OD-5-48721,Cash,176,FDJ10,OUT019,28-04-2022,2,32.19175988,9.515606702
OD-1-74742,Debit Card,309,FDS23,OUT010,04-11-2023,3,313.6433547,181.131853
OD-1-65006,Debit Card,324,FDX35,OUT010,01-01-2023,3,39.20682726,21.35553989
OD-5-16448,Credit Card,356,FDT48,OUT019,29-10-2023,4,451.8740318,239.6231398
OD-1-4664,Debit Card,139,DRF23,OUT010,09-03-2022,2,57.71182436,8.800586978
OD-3-42433,Cash,265,FDY24,OUT017,26-04-2023,1,489.9469666,313.657422
OD-1-47067,Credit Card,270,NCU30,OUT010,01-02-2023,5,190.8290517,17.14348829
OD-4-51747,Cash,474,FDT48,OUT018,04-02-2024,5,370.5782602,15.14864642
OD-3-28900,Debit Card,293,FDW02,OUT017,13-01-2023,4,324.9458201,66.17915468
OD-2-4002,Debit Card,171,NCU30,OUT013,22-01-2023,5,226.8383278,79.26238061
OD-2-61271,Credit Card,139,NCN53,OUT013,26-07-2022,3,44.12001739,5.304972357
OD-2-8023,Debit Card,411,FDJ10,OUT013,08-01-2024,3,26.21847015,11.38266736
OD-4-3075,Cash,152,FDU11,OUT018,16-03-2022,3,48.64363088,10.37600725
OD-5-8032,Debit Card,120,FDY24,OUT019,09-08-2022,4,381.3781884,29.47222243
OD-3-6281,Credit Card,164,FDS45,OUT017,29-11-2023,2,407.2114092,322.1824862
OD-4-43302,Cash,481,FDS45,OUT018,04-12-2022,3,131.3570042,20.14720383
OD-2-57615,Debit Card,439,DRE12,OUT013,02-11-2022,1,43.7959606,17.84522578
OD-4-64841,Cash,402,DRE12,OUT018,19-03-2022,1,32.3065121,17.73243719
OD-2-74730,Cash,445,DRK37,OUT013,19-09-2023,1,31.2000117,6.570150391
OD-4-30526,Debit Card,437,NCK06,OUT018,12-02-2023,5,60.79252454,2.93243367
OD-3-35530,Credit Card,343,FDX49,OUT017,01-12-2022,4,51.27518652,21.12426643
OD-4-35670,Debit Card,156,NCN53,OUT018,20-04-2023,3,23.64817326,1.802319348
OD-5-10869,Debit Card,421,DRF23,OUT019,16-11-2023,4,57.34325593,38.42498017
OD-4-17003,Credit Card,304,DRK37,OUT018,01-03-2022,4,13.43239109,3.299569765
OD-1-2791,Debit Card,397,FDT48,OUT010,14-08-2023,4,458.0801032,174.391868
OD-2-68859,Debit Card,151,FDW25,OUT013,08-04-2023,4,224.6097496,30.36960663
OD-5-64222,Debit Card,397,FDS23,OUT019,10-04-2023,1,477.3320903,25.9987379
OD-5-17928,Credit Card,392,NCN53,OUT019,14-10-2023,3,47.3451192,40.68859379
OD-4-3582,Credit Card,283,NCK06,OUT018,21-10-2023,1,60.79252454,44.44809755
OD-2-60958,Debit Card,458,NCK06,OUT013,02-07-2023,3,45.83808551,10.60192532
OD-5-67489,Cash,132,NCN53,OUT019,18-01-2024,4,47.3451192,14.55407915
OD-3-7761,Cash,348,FDS23,OUT017,02-01-2023,4,232.6511894,167.5496897
OD-5-29207,Cash,403,FDP40,OUT019,24-09-2023,5,34.88180534,8.442396732
OD-2-40643,Cash,381,DRF23,OUT013,27-04-2022,2,30.09940708,13.26336894
OD-5-18022,Credit Card,210,FDW02,OUT019,03-07-2022,5,181.9553208,176.8131673
OD-3-16694,Debit Card,118,FDX35,OUT017,11-04-2023,4,69.72216042,18.80414954
OD-5-24282,Cash,261,FDY24,OUT019,27-12-2022,1,381.3781884,44.93782014
OD-3-49921,Credit Card,253,FDS45,OUT017,23-04-2022,4,407.2114092,105.1918865
OD-2-22014,Cash,143,FDX35,OUT013,25-11-2023,1,31.36302106,7.102144924
OD-2-44093,Credit Card,221,FDU11,OUT013,22-09-2022,2,36.50426854,20.62421996
OD-1-6920,Credit Card,335,FDP40,OUT010,26-05-2023,2,20.9340788,15.47810872
OD-3-41348,Credit Card,241,FDW25,OUT017,22-01-2024,2,374.2385868,62.61163721
OD-5-2335,Credit Card,179,DRE12,OUT019,18-05-2022,3,18.82924101,11.8551042
OD-5-46583,Credit Card,336,FDB05,OUT019,23-03-2022,5,55.01119411,43.90855012
OD-4-8496,Debit Card,236,NCK06,OUT018,27-04-2023,5,60.79252454,58.06291235
OD-5-11667,Credit Card,138,FDS45,OUT019,24-09-2022,4,240.4747147,123.1553077
OD-4-31732,Credit Card,389,FDB05,OUT018,12-04-2023,5,78.25460112,59.11797012
OD-4-45827,Credit Card,417,DRE12,OUT018,12-05-2023,5,32.3065121,18.82773827
OD-4-27359,Cash,399,FDX35,OUT018,20-03-2023,2,43.16332114,14.56505075
OD-2-9355,Debit Card,201,FDY24,OUT013,19-02-2024,1,459.3341727,275.2335075
OD-3-26327,Debit Card,101,DRE12,OUT017,25-01-2023,4,46.75249255,15.6456002
OD-4-61932,Cash,431,FDS23,OUT018,16-03-2023,3,421.9002223,272.7755791
OD-5-43143,Cash,401,FDX35,OUT019,31-05-2023,5,31.24733862,26.1421564
OD-3-4013,Cash,146,FDY24,OUT017,13-11-2022,2,489.9469666,226.2080067
OD-4-20394,Debit Card,283,FDP40,OUT018,18-11-2023,5,34.42402725,12.49191147
OD-3-36427,Debit Card,429,FDU11,OUT017,03-09-2023,5,39.40097257,23.93674657
OD-5-57382,Debit Card,276,FDW25,OUT019,30-01-2023,5,327.5622326,288.2748403
OD-3-69931,Cash,404,FDP40,OUT017,27-10-2022,5,18.15730745,15.75370157
OD-4-38307,Debit Card,172,FDT48,OUT018,08-06-2022,3,370.5782602,101.7724887
OD-2-33965,Debit Card,168,NCU30,OUT013,13-05-2022,1,226.8383278,100.5901299
OD-4-23859,Cash,154,FDJ10,OUT018,07-05-2023,2,100.8737031,47.00681217
OD-5-28029,Debit Card,282,FDS23,OUT019,11-03-2022,2,477.3320903,455.741439
OD-1-18944,Debit Card,499,NCU30,OUT010,08-02-2024,1,190.8290517,79.27031688
OD-2-76317,Debit Card,261,DRE12,OUT013,02-04-2023,2,43.7959606,32.55269724
OD-1-1757,Debit Card,108,FDW02,OUT010,12-01-2024,4,282.7576445,108.8070022
OD-2-70138,Debit Card,138,FDP03,OUT013,17-11-2022,4,24.15452268,7.907511326
OD-1-52511,Credit Card,158,FDX49,OUT010,25-07-2022,5,65.21470636,10.30382618
OD-2-38488,Cash,161,FDW02,OUT013,28-12-2023,4,147.6781996,117.4501335
OD-1-24329,Debit Card,233,FDJ10,OUT010,02-01-2024,1,30.21009824,1.303655031
OD-3-48596,Cash,402,DRE12,OUT017,04-12-2022,3,46.75249255,7.354566457
OD-1-51723,Credit Card,421,FDT48,OUT010,20-04-2022,5,458.0801032,210.3328576
OD-5-39368,Debit Card,339,FDX49,OUT019,09-04-2022,3,68.09822206,66.98500744
OD-1-50563,Debit Card,161,FDS45,OUT010,05-08-2023,4,149.6696002,79.63709311
OD-2-53703,Credit Card,369,FDY24,OUT013,10-09-2022,5,459.3341727,249.5721896
OD-2-25065,Cash,181,FDT48,OUT013,30-09-2022,4,241.1920631,62.8794514
OD-4-71140,Credit Card,246,FDB05,OUT018,10-10-2022,3,78.25460112,62.5160826
OD-4-6041,Debit Card,340,FDY24,OUT018,03-04-2023,3,318.521843,103.1455434
OD-4-65593,Cash,339,NCK06,OUT018,02-08-2022,4,60.79252454,57.62345207
OD-3-73788,Debit Card,440,FDY24,OUT017,03-10-2023,5,489.9469666,103.5648591
OD-4-218,Cash,279,FDW25,OUT018,01-12-2023,5,503.1458286,354.0197275
OD-5-18006,Cash,108,FDX49,OUT019,10-08-2023,3,68.09822206,59.82522169
OD-3-22244,Cash,416,FDB05,OUT017,28-01-2024,4,56.90300263,16.7048566
OD-1-27963,Credit Card,321,FDW25,OUT010,04-09-2022,4,129.6596375,109.3307601
OD-2-46357,Credit Card,333,FDW25,OUT013,19-12-2023,3,224.6097496,79.84818971
OD-4-48722,Credit Card,339,NCK06,OUT018,24-06-2022,4,60.79252454,43.16482253
OD-5-10645,Cash,122,NCK06,OUT019,18-12-2023,2,51.76009174,33.14085597
OD-2-76091,Credit Card,357,FDS45,OUT013,01-12-2023,3,207.6605809,119.2561853
OD-1-37348,Debit Card,291,FDS45,OUT010,25-07-2023,4,149.6696002,88.89705615
OD-1-64217,Cash,299,DRE12,OUT010,05-11-2023,4,43.82929381,20.8702265
OD-4-32049,Cash,145,FDU11,OUT018,23-11-2022,2,48.64363088,19.19061514
OD-2-15041,Cash,421,FDX49,OUT013,06-08-2022,4,64.62947005,55.60374356
OD-2-62596,Debit Card,133,FDU11,OUT013,26-10-2023,2,36.50426854,28.90600335
OD-2-19576,Debit Card,124,FDP03,OUT013,17-09-2023,5,24.15452268,20.20396504
OD-2-60181,Debit Card,165,DRF23,OUT013,25-03-2022,2,30.09940708,4.885941809
OD-2-45003,Debit Card,299,FDJ10,OUT013,04-10-2023,1,26.21847015,11.48750518
OD-5-15968,Debit Card,361,DRF23,OUT019,03-07-2022,4,57.34325593,36.0003093
OD-1-2400,Debit Card,320,FDP03,OUT010,04-10-2022,2,6.860398537,0.565204013
OD-2-68194,Debit Card,359,FDF50,OUT013,06-08-2022,5,43.32688484,29.40268106
OD-2-32568,Credit Card,171,FDP40,OUT013,24-12-2023,5,46.91868704,33.3180261
OD-3-40086,Credit Card,425,FDY24,OUT017,07-04-2023,1,489.9469666,482.83766
OD-2-61322,Debit Card,312,FDS23,OUT013,14-02-2024,3,242.0787751,10.91396995
OD-1-47108,Credit Card,260,FDB05,OUT010,31-03-2023,1,28.03477811,13.40921025
OD-1-38113,Credit Card,196,FDY24,OUT010,10-06-2023,3,271.9198837,137.8297606
OD-2-25546,Credit Card,396,FDB05,OUT013,08-02-2023,5,67.97211434,43.51840534
OD-1-74516,Debit Card,114,FDP03,OUT010,25-07-2023,4,6.860398537,3.707165613
OD-2-31138,Debit Card,345,FDW25,OUT013,16-10-2023,4,224.6097496,152.9051644
OD-3-62817,Debit Card,179,NCK06,OUT017,14-07-2022,5,61.5207604,11.89644877
OD-5-1576,Credit Card,377,FDF50,OUT019,30-08-2022,5,61.06231589,40.83597652
OD-2-29467,Credit Card,272,DRF23,OUT013,09-07-2022,4,30.09940708,23.96596334
OD-4-28154,Cash,291,DRE12,OUT018,07-04-2022,5,32.3065121,21.23939174
OD-4-37186,Credit Card,234,NCU30,OUT018,01-05-2023,2,288.2553715,263.7830678
OD-3-37336,Cash,204,FDY24,OUT017,13-11-2023,4,489.9469666,423.2389371
OD-3-13379,Credit Card,308,FDX35,OUT017,09-07-2023,2,69.72216042,63.2641927
OD-4-11709,Debit Card,206,FDY24,OUT018,24-01-2024,5,318.521843,196.3109687
OD-3-50331,Debit Card,439,FDP03,OUT017,07-01-2023,1,21.09502954,16.15391886
OD-4-22255,Credit Card,114,FDW25,OUT018,07-03-2022,5,503.1458286,404.9389864
OD-3-67250,Debit Card,193,FDW02,OUT017,25-10-2023,1,324.9458201,246.0801919
OD-2-55345,Credit Card,146,FDS23,OUT013,20-05-2023,2,242.0787751,61.92550512
OD-5-31141,Debit Card,474,NCN53,OUT019,05-04-2023,5,47.3451192,14.79689755
OD-5-47165,Cash,271,NCU30,OUT019,31-12-2023,5,327.2397316,280.8990506
OD-4-60540,Debit Card,343,FDT48,OUT018,13-06-2023,2,370.5782602,15.61184001
OD-1-59893,Credit Card,480,NCK06,OUT010,16-01-2023,5,88.49748541,52.59677317
OD-4-48990,Credit Card,173,FDX49,OUT018,27-01-2023,2,31.27872377,2.995828286
OD-4-21614,Cash,457,DRE12,OUT018,16-05-2023,5,32.3065121,22.18614686
OD-3-43844,Credit Card,170,FDY24,OUT017,14-07-2023,2,489.9469666,214.197535
OD-2-73379,Credit Card,402,FDS23,OUT013,17-12-2023,1,242.0787751,99.08691504
OD-4-40138,Credit Card,346,FDT48,OUT018,17-06-2023,3,370.5782602,258.6320767
OD-3-57958,Cash,188,FDS45,OUT017,17-07-2023,5,407.2114092,36.9279584
OD-2-8956,Cash,326,FDF50,OUT013,15-11-2023,1,43.32688484,38.83003932
OD-2-58000,Credit Card,489,FDT48,OUT013,10-04-2022,5,241.1920631,233.1404927
OD-2-72922,Credit Card,254,DRF23,OUT013,26-11-2023,5,30.09940708,20.03279144
OD-1-64399,Credit Card,113,FDW25,OUT010,21-12-2023,3,129.6596375,3.156324909
OD-3-51421,Cash,484,FDX35,OUT017,24-09-2022,4,69.72216042,30.96581749
OD-2-73765,Credit Card,305,FDU11,OUT013,08-08-2022,3,36.50426854,15.5696009
OD-2-49953,Credit Card,192,FDP03,OUT013,14-08-2023,4,24.15452268,15.09340109
OD-1-17824,Credit Card,319,FDU11,OUT010,01-12-2023,4,25.26137365,0.310938647
OD-2-76525,Cash,497,FDW25,OUT013,20-04-2022,2,224.6097496,181.85444
OD-1-69699,Cash,184,FDF50,OUT010,23-10-2023,4,26.88336657,1.061496979
OD-5-75528,Cash,214,DRK37,OUT019,30-08-2022,2,34.46407009,1.831192084
OD-4-26781,Credit Card,204,FDW02,OUT018,04-02-2024,4,307.6388341,115.4659567
OD-4-42208,Credit Card,226,FDS45,OUT018,27-11-2022,3,131.3570042,127.8346307
OD-4-6478,Credit Card,123,FDU11,OUT018,29-10-2022,3,48.64363088,21.11620445
OD-5-25663,Cash,152,FDF50,OUT019,22-04-2022,4,61.06231589,52.32379861
OD-3-3708,Debit Card,311,DRK37,OUT017,24-03-2023,3,28.24807016,12.91780433
OD-2-3249,Credit Card,320,DRK37,OUT013,14-08-2023,1,31.2000117,2.395707569
OD-1-37605,Cash,304,FDX35,OUT010,27-10-2022,2,39.20682726,10.49793657
OD-2-43929,Credit Card,417,DRF23,OUT013,17-10-2023,2,30.09940708,6.717639767
OD-4-4957,Cash,209,FDF50,OUT018,28-11-2022,4,53.33961269,2.074699909
OD-5-39591,Credit Card,335,FDW02,OUT019,07-01-2023,5,181.9553208,153.6611977
OD-1-58763,Cash,463,FDW25,OUT010,07-08-2023,2,129.6596375,13.55195128
OD-3-9598,Cash,424,FDB05,OUT017,24-04-2023,5,56.90300263,32.10887221
OD-5-41778,Credit Card,130,FDP40,OUT019,10-06-2022,3,34.88180534,0.96363094
OD-4-49076,Cash,451,FDF50,OUT018,23-02-2023,4,53.33961269,19.68044981
OD-5-32325,Credit Card,175,NCU30,OUT019,29-10-2022,2,327.2397316,187.0475429
OD-4-47686,Cash,382,FDJ10,OUT018,02-02-2024,3,100.8737031,21.08836666
OD-3-18441,Credit Card,180,DRF23,OUT017,26-10-2022,3,47.62581804,16.45165612
OD-2-30004,Cash,129,FDX35,OUT013,30-10-2023,2,31.36302106,8.054681887
OD-5-38708,Credit Card,426,FDX49,OUT019,08-07-2023,3,68.09822206,7.226343636
OD-2-47410,Credit Card,367,DRE12,OUT013,28-08-2022,1,43.7959606,39.0632768
OD-2-54154,Credit Card,468,FDW25,OUT013,27-09-2022,1,224.6097496,173.4382189
OD-4-31365,Cash,411,FDY24,OUT018,04-10-2022,4,318.521843,253.5440953
OD-2-34971,Debit Card,296,DRK37,OUT013,01-11-2022,3,31.2000117,27.7199522
OD-4-40201,Cash,354,DRF23,OUT018,30-01-2023,1,92.52553193,48.46575453
OD-5-55427,Debit Card,224,FDX49,OUT019,13-01-2023,5,68.09822206,45.98934734
OD-2-35599,Cash,179,DRF23,OUT013,21-10-2022,4,30.09940708,17.0096828
OD-2-29798,Credit Card,172,NCN53,OUT013,13-08-2023,1,44.12001739,9.326186792
OD-3-68247,Credit Card,241,NCK06,OUT017,01-11-2022,4,61.5207604,46.12911686
OD-5-44663,Credit Card,413,FDJ10,OUT019,08-06-2022,3,32.19175988,23.90818463
OD-2-6260,Cash,116,FDP40,OUT013,04-03-2023,2,46.91868704,1.94894871
OD-5-68305,Credit Card,448,DRF23,OUT019,13-07-2023,2,57.34325593,12.09721303
OD-2-45348,Credit Card,212,FDW02,OUT013,16-02-2024,3,147.6781996,110.6134495
OD-5-31651,Credit Card,136,FDF50,OUT019,08-06-2023,2,61.06231589,16.33897032
OD-2-5268,Credit Card,389,FDJ10,OUT013,31-12-2023,2,26.21847015,13.27554846
OD-4-39060,Debit Card,208,FDT48,OUT018,03-05-2023,5,370.5782602,51.09317141
OD-4-68988,Debit Card,154,FDP40,OUT018,01-09-2023,2,34.42402725,17.13846535
OD-3-60925,Cash,486,FDS23,OUT017,08-08-2022,3,232.6511894,79.7548334
OD-1-49464,Cash,215,FDU11,OUT010,08-03-2023,5,25.26137365,3.862450863
OD-5-44702,Cash,127,FDU11,OUT019,13-12-2022,4,28.08346112,0.967491471
OD-3-28797,Credit Card,178,FDW02,OUT017,21-02-2024,2,324.9458201,287.4819293
OD-5-22813,Cash,112,NCU30,OUT019,10-06-2023,2,327.2397316,160.2760051
OD-4-47260,Debit Card,187,DRF23,OUT018,26-11-2022,3,92.52553193,63.64842723
OD-2-57425,Cash,497,FDT48,OUT013,10-08-2023,4,241.1920631,236.3088785
OD-4-25565,Debit Card,331,NCK06,OUT018,25-10-2022,4,60.79252454,25.49058215
OD-3-37242,Debit Card,468,FDJ10,OUT017,16-10-2022,3,39.92726545,2.404505385
OD-1-17944,Credit Card,340,FDP03,OUT010,14-07-2022,1,6.860398537,5.337573605
OD-1-11743,Credit Card,276,DRE12,OUT010,26-05-2022,5,43.82929381,35.38910679
OD-1-15479,Credit Card,351,NCK06,OUT010,21-12-2022,2,88.49748541,7.572883209
OD-4-58507,Debit Card,252,FDX35,OUT018,15-10-2022,5,43.16332114,21.27380674
OD-5-41216,Credit Card,411,FDY24,OUT019,06-06-2023,3,381.3781884,120.3992153
OD-2-22823,Cash,477,FDX35,OUT013,08-11-2023,3,31.36302106,6.899157439
OD-4-68371,Debit Card,354,FDW25,OUT018,17-05-2023,3,503.1458286,200.9195872
OD-5-59138,Credit Card,499,DRF23,OUT019,11-04-2022,1,57.34325593,25.34725957
OD-1-67483,Debit Card,221,NCK06,OUT010,13-06-2023,5,88.49748541,83.67434529
OD-5-59183,Credit Card,481,FDX35,OUT019,11-07-2022,5,31.24733862,6.752796477
OD-5-14765,Debit Card,465,FDF50,OUT019,28-12-2022,2,61.06231589,20.43207376
OD-5-17884,Credit Card,374,FDT48,OUT019,20-07-2023,3,451.8740318,340.7228093
OD-1-39536,Debit Card,212,FDX49,OUT010,10-11-2022,3,65.21470636,45.65565636
OD-3-34540,Cash,123,FDY24,OUT017,23-06-2023,1,489.9469666,393.6069002
OD-5-60544,Debit Card,459,FDP40,OUT019,25-03-2023,1,34.88180534,30.1224129
OD-2-31777,Credit Card,190,NCN53,OUT013,09-06-2022,2,44.12001739,0.99047376
OD-5-69457,Debit Card,293,DRK37,OUT019,11-09-2023,3,34.46407009,15.7395975
OD-5-48544,Credit Card,294,FDS45,OUT019,11-08-2023,5,240.4747147,43.70507179
OD-2-35208,Debit Card,221,FDX35,OUT013,18-10-2023,1,31.36302106,19.87278546
OD-4-21876,Cash,469,NCN53,OUT018,01-11-2023,1,23.64817326,22.40029992
OD-3-34141,Credit Card,311,DRK37,OUT017,22-06-2022,5,28.24807016,25.53079064
OD-5-72090,Cash,431,DRE12,OUT019,11-09-2022,2,18.82924101,13.889533
OD-3-70386,Debit Card,131,FDS23,OUT017,27-05-2023,2,232.6511894,51.40210959
OD-5-8690,Credit Card,457,DRF23,OUT019,29-01-2023,5,57.34325593,4.02904613
OD-4-12744,Cash,472,FDP40,OUT018,01-08-2023,4,34.42402725,21.71155457
OD-4-58589,Debit Card,138,NCN53,OUT018,13-10-2022,5,23.64817326,4.639486105
OD-5-41507,Credit Card,211,FDT48,OUT019,15-08-2022,5,451.8740318,102.1316381
OD-3-6255,Debit Card,202,FDJ10,OUT017,13-04-2022,4,39.92726545,18.12473258
OD-2-38066,Debit Card,162,FDU11,OUT013,17-06-2023,1,36.50426854,2.934196059
OD-4-75255,Debit Card,281,NCU30,OUT018,25-11-2022,4,288.2553715,136.7630921
OD-4-50515,Credit Card,112,FDS45,OUT018,04-04-2022,4,131.3570042,22.86638348
OD-1-45249,Cash,166,FDB05,OUT010,10-04-2023,1,28.03477811,5.469576499
OD-1-70650,Cash,117,FDT48,OUT010,18-04-2023,1,458.0801032,400.5474519
OD-2-50730,Cash,406,FDF50,OUT013,11-11-2023,4,43.32688484,30.18122076
OD-2-72871,Debit Card,442,DRE12,OUT013,18-12-2023,2,43.7959606,42.56133282
OD-2-2114,Cash,119,NCU30,OUT013,14-04-2023,5,226.8383278,183.7254164
OD-4-68797,Debit Card,455,FDW02,OUT018,27-03-2022,2,307.6388341,112.8674788
OD-2-61710,Cash,259,FDS45,OUT013,15-09-2023,5,207.6605809,200.8078605
OD-1-27351,Credit Card,360,FDY24,OUT010,05-03-2023,4,271.9198837,147.3842117
OD-1-34178,Credit Card,151,DRE12,OUT010,19-10-2023,2,43.82929381,4.760402751
OD-1-38381,Cash,492,FDW25,OUT010,05-11-2023,4,129.6596375,101.1472948
OD-2-39963,Debit Card,458,FDS23,OUT013,29-01-2024,5,242.0787751,38.4136944
OD-2-21390,Cash,208,FDS45,OUT013,11-07-2022,5,207.6605809,46.37105669
OD-3-29817,Cash,485,NCK06,OUT017,26-03-2023,1,61.5207604,43.50071418
OD-5-23878,Credit Card,366,FDX35,OUT019,14-08-2023,3,31.24733862,26.43213092
OD-2-24159,Cash,250,FDU11,OUT013,05-05-2023,5,36.50426854,12.92033925
OD-1-36732,Cash,414,FDY24,OUT010,30-05-2022,4,271.9198837,17.04561188
OD-2-30498,Cash,170,FDW25,OUT013,31-12-2022,4,224.6097496,218.2524867
OD-2-4386,Debit Card,316,DRF23,OUT013,25-05-2023,2,30.09940708,23.62213918
OD-1-32664,Cash,226,DRF23,OUT010,20-04-2023,4,57.71182436,53.6827058
OD-5-34922,Credit Card,212,NCN53,OUT019,27-01-2023,4,47.3451192,39.31986011
OD-2-34001,Cash,103,FDF50,OUT013,29-06-2023,1,43.32688484,26.92743871
OD-3-66582,Debit Card,162,DRE12,OUT017,18-10-2023,3,46.75249255,25.76995777
OD-5-54738,Debit Card,342,FDW02,OUT019,03-04-2022,2,181.9553208,71.31238873
OD-4-76213,Debit Card,199,FDS23,OUT018,30-03-2023,2,421.9002223,196.4590043
OD-3-48807,Debit Card,398,NCK06,OUT017,21-05-2023,3,61.5207604,55.20372336
OD-2-66147,Debit Card,247,FDJ10,OUT013,13-12-2023,4,26.21847015,15.03828169
OD-5-17572,Credit Card,172,NCU30,OUT019,27-02-2023,5,327.2397316,214.5281834
OD-4-68775,Debit Card,412,NCK06,OUT018,21-09-2022,4,60.79252454,18.09650869
OD-2-25890,Debit Card,465,FDX35,OUT013,29-06-2022,1,31.36302106,26.86730297
OD-2-66221,Debit Card,110,FDF50,OUT013,05-01-2024,3,43.32688484,9.163249548
OD-5-35950,Cash,383,FDU11,OUT019,09-10-2023,1,28.08346112,24.93372681
OD-4-70694,Cash,139,FDU11,OUT018,07-07-2022,5,48.64363088,12.42575627
OD-3-1993,Credit Card,277,FDX35,OUT017,19-07-2023,2,69.72216042,41.86517144
OD-1-5375,Credit Card,276,FDX49,OUT010,15-05-2022,2,65.21470636,53.02809456
OD-3-13154,Debit Card,299,NCN53,OUT017,18-10-2022,5,49.27073874,7.819124663
OD-5-39067,Credit Card,194,DRK37,OUT019,01-04-2023,2,34.46407009,5.378971442
OD-2-9655,Debit Card,192,DRK37,OUT013,30-05-2023,2,31.2000117,19.85811013
OD-2-29041,Debit Card,345,FDU11,OUT013,01-10-2023,3,36.50426854,18.3122716
OD-5-61168,Credit Card,471,FDF50,OUT019,13-03-2023,5,61.06231589,31.76658584
OD-1-46979,Credit Card,267,DRE12,OUT010,21-10-2022,1,43.82929381,22.27422766
OD-1-20977,Cash,462,FDY24,OUT010,25-04-2022,2,271.9198837,220.6165388
OD-1-56006,Cash,446,FDS45,OUT010,25-04-2023,1,149.6696002,133.015824
OD-1-13900,Debit Card,326,FDW02,OUT010,01-05-2023,1,282.7576445,233.6872576
OD-1-47572,Cash,150,FDU11,OUT010,27-05-2023,1,25.26137365,9.829755187
OD-2-59047,Cash,241,FDP40,OUT013,19-05-2023,3,46.91868704,16.68453938
OD-5-44620,Credit Card,490,FDW02,OUT019,08-07-2022,3,181.9553208,34.81850879
OD-5-28929,Debit Card,142,FDW25,OUT019,10-03-2023,2,327.5622326,78.84801701
OD-4-19502,Cash,362,FDP40,OUT018,25-01-2023,5,34.42402725,12.00305743
OD-3-55560,Debit Card,337,FDF50,OUT017,15-01-2023,4,83.66445872,21.57870437
OD-5-68500,Debit Card,342,FDU11,OUT019,24-08-2023,3,28.08346112,11.04152105
OD-3-49141,Cash,424,FDJ10,OUT017,10-03-2023,1,39.92726545,1.940253986
OD-2-69877,Cash,292,NCK06,OUT013,30-11-2022,5,45.83808551,6.678075462
OD-4-22674,Debit Card,388,FDP03,OUT018,08-02-2024,1,6.543469643,1.020341588
OD-3-58443,Debit Card,421,FDW02,OUT017,28-02-2022,2,324.9458201,179.6456176
OD-2-2562,Debit Card,473,FDX49,OUT013,04-06-2022,1,64.62947005,18.9848441
OD-3-48786,Debit Card,337,FDU11,OUT017,01-07-2022,5,39.40097257,10.65157916
OD-1-2892,Credit Card,118,FDX35,OUT010,26-06-2023,2,39.20682726,12.74950672
OD-2-32227,Debit Card,130,FDS23,OUT013,01-09-2022,3,242.0787751,189.9974182
